部門ＣＤ,現場ＣＤ,処理年月,現場名,自社固定,自社臨時,外注固定,外注臨時,物品売上,食堂売上,総売上,基本給,諸手当,臨時手当,回数１手当,回数２手当,残業手当,深夜手当,休出手当,延長手当,通勤手当,社会保険,総支給額,応援＋,応援－,日勤時間,ﾊﾟｰﾄ時間,日勤人数,ﾊﾟｰﾄ人数,材料費,旧被服費,旧監視機械費,現場旅費交通費,現場福利厚生費,現場通信費,現場雑費,旧現場雑損,現場車両費,契約外注費,臨時外注費,仕入商品,旧物品仕入商品,稼働率,現場リース料
22010,10293,202307,沖縄電力本館,380000,0,0,0,0,0,380000,202500,30000,0,0,0,0,0,0,0,0,38319,270819,0,0,168,0,1,0,0,0,0,9393,0,3500,716,0,0,0,0,0,0,0,2318
22010,19000,202307,全現場（那覇）,0,0,0,0,0,0,0,202500,32000,0,0,0,0,0,0,0,0,38292,272792,917744,0,160,0,1,0,0,0,0,5018,0,773,75058,0,0,0,0,0,0,0,2760
22021,19202,202307,エンジニア（那覇）,25782187,13366309,0,0,0,0,39148496,5361725,515023,55000,0,0,605066,25580,323402,0,0,1062726,7948522,240336,-192377,4741,119,25,1,5932820,0,0,333213,16307,106171,805023,0,280248,11728472,3228503,0,0,0,693200
22022,19202,202307,エンジニア（那覇）,9499580,1300590,0,0,0,0,10800170,5517500,929202,71720,0,0,390427,0,0,0,0,1123423,8032272,8587,-61476,3992.5,0,23,0,378528,0,0,343309,107070,91912,534762,0,423295,711200,531123,0,0,0,557253
22031,10294,202307,キャンプキンザー（ランドリー施設）,785450,0,0,0,0,0,785450,0,0,0,0,0,0,0,0,0,0,0,0,309567,0,0,0,0,0,25007,0,0,0,0,0,0,0,0,135800,0,0,0,0,0
22032,19000,202307,全現場（那覇）,0,75000,0,0,0,0,75000,470000,36000,20000,0,0,0,0,0,0,0,80686,606686,0,-309567,304,0,2,0,0,0,0,20157,0,4410,5036,0,18506,0,0,0,0,0,52478
24050,10101,202307,ＪＩＣＡ沖縄センター,987000,0,0,0,0,0,987000,619500,28000,0,0,0,0,0,0,0,0,99272,746772,0,-93931,520,0,3,0,195200,0,0,13105,0,773,1349,0,0,0,0,0,0,0,2760
24050,10162,202307,県民広場地下駐車場,0,6776580,0,0,0,0,6776580,1155880,28000,0,0,0,2425,26500,0,920,0,171533,1385258,0,0,666,492,4,4,0,0,0,48772,0,773,5369714,0,0,0,0,0,0,0,0
24050,10203,202307,うるま地区企業立地サポートセンター,773037,0,0,0,0,0,773037,175000,46000,0,0,0,6250,0,0,0,0,33224,260474,114442,0,180,0,1,0,0,0,0,5400,0,773,3045609,0,0,0,0,0,0,0,27800
24050,10205,202307,環境の杜ふれあい,0,367000,0,0,0,0,367000,168500,3000,0,0,0,0,0,0,0,0,27245,198745,0,0,176,0,1,0,0,0,0,10140,0,0,0,0,0,0,0,0,0,0,0
24050,10246,202307,沖縄ＩＴ津梁パーク,1956818,0,0,0,0,0,1956818,780500,34000,0,0,0,0,0,0,0,0,129492,943992,0,0,688,0,5,0,0,0,0,29594,10000,773,1057843,0,0,0,0,0,0,0,0
24050,10247,202307,糸満市都市公園・体育施設,90000,1072728,0,0,0,0,1162728,386000,20000,0,0,0,0,0,0,0,0,62485,468485,0,0,324,0,2,0,0,0,0,10316,0,0,0,0,0,0,0,0,0,0,0
24050,10260,202307,ＮＴＴデータ,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24050,10265,202307,泊ふ頭施設,115000,1114070,0,0,0,0,1229070,203500,3000,0,0,0,0,0,0,0,0,35044,241544,0,0,168,0,1,0,0,0,0,6873,20460,773,156584,0,0,0,0,0,0,0,0
24050,10267,202307,沖縄ＩＴ津梁パーク３号棟,53000,0,0,0,0,0,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24050,10274,202307,沖縄ＩＴ津梁パーク４号棟,57000,0,0,0,0,0,57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24050,10279,202307,てだこ浦西駅パークアンドライド駐車場,0,5108264,0,0,0,0,5108264,1085820,25000,10000,0,0,606,45105,19400,29440,0,153558,1368929,0,0,536.5,464,4,4,0,0,0,38198,0,773,1007722,0,0,0,0,0,0,0,0
24050,10283,202307,樋川立体駐車場,0,2985091,0,0,0,0,2985091,294800,3000,0,0,0,0,0,0,0,0,36614,334414,0,0,160,115,1,1,0,0,0,12687,0,2727,1232055,0,0,0,0,0,0,0,0
24050,10296,202307,沖縄県立糸満青少年の家,0,761463,0,0,0,0,761463,336512,3000,20000,0,0,0,0,0,0,0,60277,419789,0,0,320,0,2,0,0,0,0,15447,0,0,0,0,0,0,0,0,0,0,5580
24050,18000,202307,定期作業現場,0,-639500,0,0,0,0,-639500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24050,19000,202307,全現場（那覇）,2748147,1271000,0,0,0,0,4019147,488000,7000,0,0,0,0,0,0,0,0,73720,568720,0,0,344,0,2,0,0,0,0,17763,18182,3637,0,0,3509,1521752,937375,0,0,0,2400
24070,10125,202307,国際物流拠点那覇地区,2115656,13429,0,0,0,0,2129085,543000,39000,0,0,0,0,0,0,0,0,88925,670925,0,0,324,105,2,1,0,0,0,22399,0,1546,1021233,0,0,0,0,0,0,0,0
31010,20201,202307,石垣市民会館,400000,0,0,0,0,0,400000,179775,0,0,0,0,0,0,0,43185,0,17905,240865,32211,0,0,237,0,3,28773,0,0,17335,0,0,0,0,0,0,0,0,0,0,0
31010,20203,202307,はいむるぶし,1353800,0,0,0,0,0,1353800,222080,0,0,0,0,87075,16126,0,172220,0,48047,545548,349214,-108811,0,498,0,3,18864,0,0,47070,0,0,57605,0,19591,0,0,0,0,0,16000
31010,20208,202307,石垣港湾合同庁舎,185000,0,0,0,0,0,185000,101200,0,0,0,0,0,0,0,0,0,6506,107706,5060,0,0,100,0,1,21669,0,0,10036,0,595,0,0,0,0,0,0,0,0,0
31010,20214,202307,石垣シーサイドホテル,589000,0,0,0,0,0,589000,200400,0,0,0,0,0,0,0,44505,0,36158,281063,129438,0,0,264.5,0,2,24476,0,0,21098,0,595,0,0,0,0,0,0,0,0,0
31010,20231,202307,おきでん八重山ビル,389000,0,0,0,0,0,389000,86160,0,0,0,0,0,0,0,34650,0,40207,161017,133831,0,0,118.5,0,2,5968,0,0,4418,0,595,0,0,0,0,0,0,0,0,0
31010,20249,202307,巡回日常現場,419526,82000,0,0,0,0,501526,545260,10000,0,0,0,2300,0,21767,131340,0,70618,781285,14570,-421866,184,534,1,8,20697,0,0,22225,10000,3322,6500,0,19375,0,0,0,0,0,72400
31010,20251,202307,沖縄銀行八重山支店,161000,0,0,0,0,0,161000,17600,0,0,0,0,0,0,0,0,0,174,17774,71985,0,0,20,0,1,5431,0,0,632,0,595,0,0,0,0,0,0,0,0,0
31010,20253,202307,７３０ＣＯＵＲＴ,236000,0,0,0,0,0,236000,107880,0,0,0,0,0,0,0,30885,0,757,139522,8652,-33974,0,159.5,0,2,5150,0,0,4411,0,595,0,0,0,0,0,0,0,0,0
31010,20254,202307,石垣市役所,685000,0,0,0,0,0,685000,160160,5000,0,0,0,0,0,0,145600,0,53990,364750,8652,0,0,320,0,2,10477,0,0,6455,0,3459,0,0,0,0,0,0,0,0,0
31010,29000,202307,全現場（八重山）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,0,0,0,0,0,0,0,0
31020,29102,202307,技術企画（八重山）,3367067,822000,0,0,0,0,4189067,1255047,105000,0,0,0,160793,105495,0,0,0,222942,1849277,0,-411524,1311,0,7,0,282908,0,0,24255,0,18905,3344,0,21984,924350,323500,0,0,0,108618
31050,20203,202307,はいむるぶし,1794590,265300,0,0,0,0,2059890,212000,0,0,0,0,133823,9375,0,159000,0,61083,575281,750591,0,0,478,0,3,0,0,0,34184,19237,0,57607,0,19591,0,0,0,0,0,0
31050,20240,202307,沖縄県立八重山特別支援学校,697250,0,0,0,0,0,697250,303950,10372,1600,0,0,0,0,0,20290,0,26194,362406,32921,-11689,136,189,1,4,0,0,0,18104,0,0,3000,0,0,0,0,0,0,0,0
31050,20244,202307,八重山商工高等学校,755000,146481,0,0,0,0,901481,328198,12000,0,0,0,0,0,0,42520,0,30031,412749,43894,0,160,234,1,6,562,0,0,13464,0,0,3600,0,0,0,0,144352,0,0,0
31050,20251,202307,沖縄銀行八重山支店,348000,191800,0,0,0,0,539800,255200,7000,0,0,0,0,0,0,0,0,28068,290268,32921,0,160,80,1,1,0,0,0,6564,0,0,600,0,0,0,0,157662,0,0,0
31060,20203,202307,はいむるぶし,3698850,4560700,0,0,0,0,8259550,3198520,13116,56000,340000,0,730985,14627,463946,1247125,0,631572,6695891,108811,-2043824,2345,3248.5,9,21,21772,0,0,886822,140390,3182,1371475,0,20455,0,0,0,0,47.73,73100
31060,20206,202307,ビーチホテルサンシャイン,2798700,919905,0,0,0,0,3718605,1423940,63000,0,0,0,173867,0,64403,721970,0,299888,2747068,21864,0,239,2019.5,1,17,322619,0,0,41565,0,6227,6500,0,0,0,0,0,0,48.44,2759
31060,20214,202307,石垣シーサイドホテル,3794800,1389290,0,0,0,0,5184090,1351180,18488,0,0,0,606854,0,88631,284180,0,345299,2694632,1498247,0,314,1645,1,12,197633,0,0,290877,6818,3500,344899,0,4869,0,0,0,0,77.64,18680
31060,20229,202307,スーパーホテル石垣島,355452,150482,0,0,0,0,505934,420490,5651,9600,0,0,23750,0,0,90205,0,21603,571299,3960,-143000,0,552.5,0,6,8460,0,0,10675,0,773,6500,0,0,0,0,0,0,63.81,2759
31060,29000,202307,全現場（八重山）,0,0,0,0,0,0,0,229700,23000,0,0,0,0,0,0,32940,0,32044,317684,33974,-109736,160,82,1,2,0,0,0,6071,0,9091,0,0,60529,0,0,0,0,0,106690
31070,20203,202307,はいむるぶし,450000,0,0,0,0,0,450000,192000,23000,0,20800,0,45451,0,52785,0,0,51147,385183,0,0,239,0,1,0,0,0,0,54600,0,5983,0,0,19591,0,0,0,0,0,0
32010,20227,202307,八重山合同庁舎,584000,0,0,0,0,0,584000,190698,53000,2000,0,0,0,0,0,0,0,41407,287105,109385,0,168,0,1,0,382,0,0,5727,0,8347,10143,0,0,0,0,0,0,0,0
32010,20230,202307,クラブメッド,720000,0,0,0,0,0,720000,388116,87000,0,0,0,0,0,0,0,0,76782,551898,0,0,344,0,2,0,0,0,0,32490,0,0,0,0,0,0,0,0,0,0,0
32010,20242,202307,石垣空港ターミナル,1655000,0,0,0,0,0,1655000,1129000,247000,0,0,0,0,0,0,0,0,244430,1620430,0,-58239,880,0,5,0,0,0,0,48900,3342,7182,0,0,0,0,0,0,0,0,2641
32010,20254,202307,石垣市役所,570000,0,0,0,0,0,570000,236500,67000,0,0,0,0,0,0,0,0,50868,354368,7192,0,164,0,1,0,0,0,0,5871,0,3955,0,0,0,0,0,0,0,0,2400
32021,29202,202307,エンジニア（八重山）,4736796,24533539,0,0,0,0,29270335,3096719,510330,150000,0,0,252024,69636,54041,0,0,608678,4741428,284117,-71144,2666,0,15,0,10828635,0,0,377800,17955,46381,182879,0,583574,797202,2966980,286000,0,0,338853
32022,29202,202307,エンジニア（八重山）,1706700,3045020,0,0,0,0,4751720,585500,240600,25000,0,0,27754,0,0,0,0,118676,997530,12806,0,322,0,2,0,736236,0,0,86478,0,10906,19000,0,26300,90910,736100,0,0,0,93790
41010,30328,202307,琉球銀行赤道支店,85600,0,0,0,0,0,85600,52800,0,0,0,0,0,0,0,0,0,0,52800,0,0,0,60,0,1,13335,0,0,8618,0,0,0,0,0,0,0,0,0,0,0
41010,30329,202307,サンエー与勝シティ,1156300,0,0,0,0,0,1156300,729725,5000,0,0,0,0,6419,0,71036,0,84992,897172,43362,0,0,917.5,0,8,10170,0,0,37835,3000,2727,0,0,0,0,0,0,0,0,12600
41010,30335,202307,マハイナ,1500000,0,0,0,0,0,1500000,747220,25000,0,0,0,11777,1346,50262,15390,0,117003,967998,10846,-60026,383,442,2,4,35440,0,0,54308,0,5227,8943,0,1145,0,0,0,0,0,16218
41010,30350,202307,医療法人博寿会,1150000,0,0,0,0,0,1150000,631440,6000,0,0,0,0,0,20698,26932,0,118534,803604,17489,-44655,360,359.5,2,3,1920,0,0,63395,2144,2727,4773,0,0,0,0,0,0,0,13100
41010,30355,202307,メンタルクリニックやんばる,113000,0,0,0,0,0,113000,68400,0,0,0,0,0,0,0,0,0,682,69082,7040,0,0,72,0,1,0,0,0,3044,0,0,0,0,0,0,0,0,0,0,0
41010,30360,202307,真喜屋ダム管理所,30100,0,0,0,0,0,30100,14080,0,0,0,0,0,0,0,0,0,0,14080,0,0,0,16,0,1,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0
41010,30363,202307,うるま市ＩＴ事業支援センター,826998,0,0,0,0,0,826998,588660,0,0,0,0,34797,3174,49619,59849,0,57368,793467,7618,-285184,244.5,505,1,7,22320,0,0,45270,0,3500,4293,0,0,0,0,0,0,0,0
41010,30365,202307,サンエー大湾シティ,2075000,104000,0,0,0,0,2179000,1205980,12000,0,0,0,48791,842,0,62415,0,39610,1369638,0,-22572,197.5,1258.5,1,15,379747,0,0,85282,0,3500,7089,0,21641,0,0,0,0,0,0
41010,30368,202307,名護かんぽコールセンター,78000,0,0,0,0,0,78000,35910,0,0,0,0,0,0,0,0,0,0,35910,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41010,30369,202307,うるま紫雲閣,130000,0,0,0,0,0,130000,85500,0,0,0,0,0,0,0,0,0,871,86371,4703,0,0,96,0,1,0,0,0,5564,0,0,0,0,0,0,0,0,0,0,0
41010,30373,202307,サンエー石川シティ,3498000,46500,0,0,0,0,3544500,2044555,39000,0,0,0,109215,4349,57507,126347,0,303141,2684114,28215,-179386,1118,1269.5,8,22,252378,0,0,97541,2660,6878,49073,0,37794,0,0,0,0,0,111905
41010,30374,202307,フォレストマーケット大湾,60000,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,22572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41010,39000,202307,全現場（北部）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41020,39102,202307,技術企画（北部）,855752,1964200,0,0,0,0,2819952,958839,36000,0,0,0,120830,10007,194320,137270,0,142244,1599510,480740,-20768,636.5,702.5,3,6,9750,0,0,72658,3409,5500,3090,0,55551,52500,0,0,0,0,65906
41030,30304,202307,名護市民会館,1003000,0,0,0,0,0,1003000,303000,3000,0,0,0,0,29067,52849,0,0,51740,439656,312892,0,400,0,2,0,0,0,0,12614,0,3500,0,0,0,0,0,0,0,0,0
41030,30363,202307,うるま市ＩＴ事業支援センター,1441000,0,0,0,0,0,1441000,849747,15000,0,5380,0,17312,70686,41105,0,0,150570,1149800,0,-43793,891,0,5,0,0,0,0,52225,10000,3955,4753,0,0,0,0,0,0,0,2400
41030,39000,202307,全現場（北部）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,1173,0,0,0,0,0,0
41060,30335,202307,マハイナ,5369000,2504140,0,0,0,0,7873140,4019020,25000,0,44625,0,305764,0,115261,2060480,0,913394,7483544,140795,-191862,560,5149.5,3,35,35110,0,0,170315,0,22263,8949,0,102391,0,0,0,0,65,133800
41060,30371,202307,アラマハイナコンドホテル,1831000,5199400,0,0,0,0,7030400,3064780,60000,12450,768000,0,160710,0,157551,960250,0,721004,5904745,191862,-140795,1008.5,3004.5,5,35,296608,0,0,102655,0,16679,92186,0,151821,0,0,0,0,72.7,161000
42010,30304,202307,名護市民会館,1159250,0,0,0,0,0,1159250,628000,76000,0,0,0,3031,0,0,0,0,84858,791889,0,-13999,514,0,3,0,0,0,0,27232,0,9037,909,0,0,0,0,0,0,0,2945
42010,30353,202307,北部地区医師会病院,1747600,35000,0,0,0,0,1782600,1036000,100000,0,0,0,236726,62241,9124,0,0,227035,1671126,0,-28674,998,0,5,0,0,0,0,69000,0,3500,0,0,0,0,0,0,0,0,2818
42010,30363,202307,うるま市ＩＴ事業支援センター,403200,0,0,0,0,0,403200,151442,5302,0,0,0,0,529,0,0,0,28315,185588,0,0,152,0,1,0,0,0,0,3783,0,773,909,0,0,0,0,0,0,0,2400
42010,30365,202307,サンエー大湾シティ,610000,5000,0,0,0,0,615000,429500,61000,0,0,0,8619,0,12267,0,0,82970,594356,0,-4421,333,0,2,0,0,0,0,8116,0,4500,0,0,0,0,0,0,0,0,0
42010,30373,202307,サンエー石川シティ,970000,29800,0,0,0,0,999800,667500,87000,0,0,0,24971,0,14971,0,0,125981,920423,0,0,536,0,3,0,12600,0,0,20483,0,6242,500,0,0,0,0,0,0,0,2760
42010,39000,202307,全現場（北部）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42021,39202,202307,エンジニア（北部）,3142675,1085500,0,0,0,0,4228175,1339500,180000,0,0,0,56033,1709,78896,0,0,273531,1929669,13999,0,1129,0,6,0,625876,0,0,125540,2988,33386,104241,0,91969,530355,0,0,0,0,204200
44050,30357,202307,名護市Ｂ＆Ｇ海洋センタープール,27273,0,0,0,0,0,27273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44050,30363,202307,うるま市ＩＴ事業支援センター,0,2749030,0,0,0,0,2749030,824000,49000,0,0,0,0,576,0,0,0,140091,1013667,0,0,600,0,4,0,0,0,0,33117,0,3865,866658,0,0,0,0,0,0,0,0
51010,40101,202307,ダイケンファーム,0,146726,0,0,0,0,146726,0,0,0,0,0,0,0,0,0,0,0,0,26048,0,0,0,0,0,433133,0,0,4364,0,0,313477,0,109828,0,0,0,0,0,0
61010,10284,202307,宮古島市役所,900000,0,0,0,0,0,900000,622000,20000,0,0,0,0,0,0,7500,0,61264,710764,0,0,168,420.5,1,5,6750,0,0,24153,0,6800,9062,0,0,0,0,0,0,0,2318
61010,10290,202307,サンエー宮古島シティ,2735000,0,0,0,0,0,2735000,1559189,72000,0,0,0,0,0,13532,22000,0,171573,1838294,0,0,500.5,1008.5,3,11,61065,0,0,79642,0,8676,0,0,0,0,0,0,0,0,74218
61010,50102,202307,おきでん宮古ビル,400000,0,0,0,0,0,400000,240000,0,0,0,0,0,0,0,0,0,27885,267885,0,0,0,240,0,2,0,0,0,8727,0,0,0,0,0,0,0,0,0,0,0
61010,50103,202307,池田冷凍食品,63000,0,0,0,0,0,63000,34000,0,0,0,0,0,0,0,2500,0,0,36500,0,0,0,36.5,0,1,0,0,0,4034,0,0,0,0,0,0,0,0,0,0,0
61020,59102,202307,技術企画（宮古）,130000,0,0,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61030,50101,202307,ヒルトン沖縄宮古島リゾート,2970000,0,0,0,0,0,2970000,1423640,274186,0,0,0,97636,96450,0,0,0,270056,2161968,0,0,1565,0,8,0,0,0,0,21655,60199,24115,364594,0,0,0,0,0,0,0,0
61050,50101,202307,ヒルトン沖縄宮古島リゾート,1170000,0,0,0,0,0,1170000,570000,105000,0,0,0,0,0,0,0,0,106957,781957,93931,0,528,0,3,0,16141,0,0,49258,17636,3864,45858,0,1100,0,0,0,0,0,2400
62010,10275,202307,イラフＳＵＩラグジュアリーコレクションホテル沖縄宮古,880000,24400,0,0,0,0,904400,411000,139000,0,0,0,13203,1016,31977,0,0,90393,686589,0,-75721,358.5,0,2,0,0,0,0,23760,0,6501,135909,0,0,0,0,0,0,0,2860
62010,10280,202307,来間リゾートシーウッドホテル,1530000,85600,0,0,0,0,1615600,802000,229000,0,0,0,50799,4343,0,0,0,163746,1249888,0,-60655,708,0,4,0,0,0,0,45194,20780,3500,909,0,0,0,0,0,0,0,0
62010,10284,202307,宮古島市役所,527000,0,0,0,0,0,527000,196000,41000,0,0,0,0,0,0,0,0,38338,275338,0,0,160,0,1,0,0,0,0,7091,0,6800,22545,0,0,0,0,0,0,0,2318
62010,10290,202307,サンエー宮古島シティ,700000,0,0,0,0,0,700000,367500,100000,0,0,0,3797,0,39451,0,0,89979,600727,0,-17050,319.5,0,2,0,0,0,0,9488,0,11627,56490,0,0,0,0,0,0,0,2318
62010,50101,202307,ヒルトン沖縄宮古島リゾート,3810000,40000,0,0,0,0,3850000,1699000,534000,0,0,0,207990,133622,25549,0,0,344027,2944188,28776,-24499,1874.5,0,9,0,996,0,0,37825,20730,22160,278945,0,0,0,0,0,0,0,7925
62010,59000,202307,全現場（宮古）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62021,59202,202307,エンジニア（宮古）,7591500,1643850,0,0,0,0,9235350,371000,91000,0,0,0,83968,6497,0,0,0,73118,625583,445429,0,404,0,2,0,136170,0,0,20961,35317,11885,64607,0,50458,4092700,763950,0,0,0,85444
62022,59202,202307,エンジニア（宮古）,1075450,64000,0,0,0,0,1139450,238500,51000,0,0,0,19987,0,0,0,0,42452,351939,0,0,177.5,0,1,0,17785,0,0,60315,12459,14561,19052,0,17305,0,0,0,0,0,29020
71010,10172,202307,公立久米島病院,533000,0,0,0,0,0,533000,326800,0,0,0,0,0,0,0,0,0,2551,329351,0,0,0,324,0,4,6490,0,0,16384,0,0,0,0,0,0,0,0,0,0,0
71020,69102,202307,技術企画（久米島）,572000,0,0,0,0,0,572000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246000,0,0,58145,0,0,0,0,0,0,0,0,0,0,0
72010,10172,202307,公立久米島病院,1540000,205000,0,0,0,0,1745000,796500,218000,15558,0,0,19506,66871,104002,0,0,178218,1398655,0,0,704,0,4,0,129571,0,0,39557,30790,14050,190869,0,1455,0,0,0,0,0,20214
72010,10287,202307,ENリゾート久米島イーフビーチホテル,400000,0,0,0,0,0,400000,193000,77000,0,0,0,0,0,0,0,0,42031,312031,0,0,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72021,69202,202307,エンジニア（久米島）,7480044,1072500,0,0,0,0,8552544,1348169,258000,51000,0,0,96039,0,71454,0,0,289475,2114137,0,0,1278,0,7,0,1023887,0,0,36175,105255,39686,34742,0,43469,1510370,395000,0,0,0,115266
72022,69202,202307,エンジニア（久米島）,910500,196000,0,0,0,0,1106500,257500,128000,0,0,0,0,0,0,0,0,60491,445991,61476,0,176,0,1,0,0,0,0,49237,24391,4723,23903,0,17316,0,0,0,0,0,29244
21010,10101,202308,JICA沖縄センター,1119000,0,0,0,0,0,1119000,758125,33000,0,0,0,2594,0,12108,5556,0,74592,885975,0,0,344.5,371.5,2,7,16010,0,0,45592,0,3637,3941,0,0,0,0,0,0,0,0
21010,10103,202308,那覇セントラルホテル,296000,0,0,0,0,0,296000,164160,0,0,0,0,0,0,0,47880,0,8716,220756,39600,0,0,230,0,2,10500,0,0,7200,4840,0,0,0,0,0,0,0,0,0,0
21010,10105,202308,新垣病院,2190000,51400,0,0,0,0,2241400,1516510,30000,0,0,0,33339,0,60817,149219,0,188334,1978219,0,-171260,390,1428.5,2,16,90535,0,0,89515,8260,6546,4451,0,0,0,0,0,0,0,2860
21010,10107,202308,サンエーマチナトシティ,1496978,20000,0,0,0,0,1516978,926720,18000,0,0,0,79451,5814,0,171425,0,121900,1323310,22749,-120609,220,1079,1,10,30065,0,0,45738,2800,6546,0,0,0,0,0,0,0,0,15505
21010,10108,202308,クリニック安里,109000,0,0,0,0,0,109000,75240,0,0,0,0,0,0,0,0,0,715,75955,50787,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10111,202308,琉球銀行浦添ビル,862382,0,0,0,0,0,862382,392000,7000,0,0,0,1330,0,0,18000,0,32352,450682,0,0,177,260,1,3,14780,0,0,17969,7635,0,393,0,0,0,0,0,0,0,0
21010,10115,202308,朝日生命沖縄ビル,170880,18900,0,0,0,0,189780,201780,0,0,0,0,0,0,0,26077,0,21269,249126,0,-79002,0,236.5,0,2,1980,0,0,19055,0,0,0,0,0,0,0,0,0,0,0
21010,10116,202308,りゅうぎん健保会館,380200,0,0,0,0,0,380200,331740,0,0,0,0,0,0,3206,13680,0,2640,351266,0,0,0,303,0,4,650,0,0,12556,0,0,0,0,0,0,0,0,0,0,0
21010,10117,202308,那覇空港ターミナルビル,12629406,409495,0,0,0,0,13038901,6160967,77000,18606,0,0,150972,218709,8045,925810,0,914748,8474857,0,-36001,1223.5,6305,7,62,204995,0,0,473636,46900,19943,1026561,0,2182,0,0,0,0,0,79758
21010,10119,202308,マリエールオークパイン,235000,0,0,0,0,0,235000,136800,0,0,0,0,0,0,0,10260,0,1470,148530,0,0,0,144,0,2,0,0,0,6955,0,2864,0,0,0,0,0,0,0,0,0
21010,10121,202308,サンエーＶ２１ぎぼ食品館,187650,21600,0,0,0,0,209250,95760,0,0,0,0,0,0,0,48307,0,739,144806,0,0,0,168.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10125,202308,国際物流拠点那覇地区,981000,0,0,0,0,0,981000,391040,30000,0,0,0,0,0,0,33345,0,35661,490046,0,0,168,267,1,3,41360,0,0,32119,5600,3637,0,0,0,0,0,0,0,0,2880
21010,10126,202308,自治会館,586080,0,0,0,0,0,586080,318540,0,0,0,0,0,0,0,112392,0,41685,472617,11633,0,0,457,0,3,0,0,0,27289,0,2727,0,0,0,0,0,0,0,0,0
21010,10127,202308,あっぷるタウン,1144000,33500,0,0,0,0,1177500,662660,14000,0,0,0,72288,4612,34622,120425,0,103736,1012343,35112,-80177,234.5,699.5,1,8,62100,0,0,34454,12747,4163,0,0,0,0,0,0,0,0,11800
21010,10135,202308,サンエーハンビータウン,1605700,0,0,0,0,0,1605700,839640,29000,0,0,0,25650,0,0,87210,0,102212,1083712,0,0,176,882,1,9,63870,0,0,57893,3800,3598,0,0,0,0,0,0,0,0,17850
21010,10137,202308,住友生命那覇久茂地ビル,365839,0,0,0,0,0,365839,234270,0,0,0,0,0,0,0,29070,0,2591,265931,47520,0,0,284,0,4,12490,0,0,19524,0,1176,0,0,0,0,0,0,0,0,0
21010,10146,202308,琉球銀行坂田支店,84000,0,0,0,0,0,84000,53865,0,0,0,0,0,0,0,8977,0,0,62842,0,0,0,73.5,0,1,0,0,0,4582,0,0,0,0,0,0,0,0,0,0,0
21010,10149,202308,損保ジャパン,138260,0,0,0,0,0,138260,102600,0,0,0,0,0,0,0,3420,0,709,106729,0,0,0,124,0,2,10760,0,0,5000,0,0,0,0,0,0,0,0,0,0,0
21010,10153,202308,サンエーＶ２１にしざき食品館,116400,0,0,0,0,0,116400,68400,0,0,0,0,0,0,0,0,0,0,68400,36001,0,0,80,0,1,0,0,0,4964,0,0,0,0,3700,0,0,0,0,0,0
21010,10154,202308,ダイキン空調,79500,0,0,0,0,0,79500,53865,0,0,0,0,0,0,0,0,0,0,53865,2822,0,0,63,0,1,0,0,0,2596,0,0,0,0,0,0,0,0,0,0,0
